stage,pulse_label,timestamp_ms,Id_ref,Iq_ref,Id,Iq,Vd,Vq,vbus,speed,foc_state,fault_flags,app_fault_code
S4_Kp1.50_Ki2500,+0.10A,12312198,0.0,0.1,-0.102,0.043,0.011,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312218,0.0,0.1,0.024,0.062,-0.004,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312238,0.0,0.1,-0.039,0.065,0.003,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312258,0.0,0.1,-0.002,0.006,0.001,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312278,0.0,0.1,-0.029,0.055,0.004,6.889,11.9,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312298,0.0,0.1,0.03,-0.017,-0.003,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312318,0.0,0.1,0.064,0.021,-0.007,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312338,0.0,0.1,-0.068,0.024,0.008,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312358,0.0,0.1,-0.026,-0.026,0.003,6.852,11.87,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312378,0.0,0.1,0.019,0.052,-0.002,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312398,0.0,0.1,-0.044,0.035,0.006,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312418,0.0,0.1,0.084,0.032,-0.01,6.88,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312438,0.0,0.1,-0.065,0.034,0.007,6.861,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312458,0.0,0.1,0.006,0.028,-0.001,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312478,0.0,0.1,0.019,0.075,-0.003,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312498,0.0,0.1,-0.067,0.026,0.009,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312518,0.0,0.1,0.04,0.051,-0.004,6.889,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312538,0.0,0.1,-0.062,-0.007,0.006,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312558,0.0,0.1,0.002,0.012,-0.0,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312578,0.0,0.1,-0.006,0.152,-0.001,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312598,0.0,0.1,0.022,0.001,-0.002,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312618,0.0,0.1,0.052,0.099,-0.007,6.889,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312638,0.0,0.1,-0.04,-0.017,0.004,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312658,0.0,0.1,-0.012,0.052,0.001,6.87,11.9,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312678,0.0,0.1,0.018,-0.029,-0.002,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312698,0.0,0.1,0.06,-0.071,-0.006,6.87,11.9,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312718,0.0,0.1,-0.024,0.031,0.002,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312738,0.0,0.1,-0.08,-0.054,0.009,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312758,0.0,0.1,-0.028,0.069,0.004,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312778,0.0,0.1,-0.062,0.082,0.007,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312798,0.0,0.1,0.038,0.006,-0.004,6.861,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312818,0.0,0.1,-0.022,0.126,0.001,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312838,0.0,0.1,0.057,0.048,-0.007,6.921,11.99,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312858,0.0,0.1,0.064,0.088,-0.008,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312878,0.0,0.1,-0.027,0.038,0.004,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312898,0.0,0.1,0.132,-0.059,-0.013,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312918,0.0,0.1,-0.082,-0.057,0.011,6.921,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312938,0.0,0.1,-0.05,-0.067,0.006,6.88,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312958,0.0,0.0,0.025,0.106,-0.004,6.889,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312978,0.0,0.0,0.074,-0.137,-0.006,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312998,0.0,0.0,0.039,0.022,-0.003,6.88,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313018,0.0,0.0,-0.062,0.139,0.01,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313038,0.0,0.0,-0.073,0.042,0.009,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313058,0.0,0.0,0.008,0.137,-0.003,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313078,0.0,0.0,0.067,0.15,-0.008,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313098,0.0,0.0,-0.085,0.098,0.009,6.87,11.9,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313118,0.0,0.0,0.015,0.08,-0.003,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313138,0.0,0.0,-0.104,-0.061,0.011,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313158,0.0,0.0,-0.046,-0.132,0.006,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313178,0.0,0.0,0.132,-0.046,-0.014,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313198,0.0,0.0,-0.115,-0.024,0.014,6.87,11.9,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313218,0.0,0.0,-0.033,0.097,0.005,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12313238,0.0,0.0,0.049,-0.029,-0.005,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12313898,0.0,0.0,0.179,0.096,-0.021,6.898,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12313918,0.0,-0.1,-0.084,0.007,0.008,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12313938,0.0,-0.1,0.005,0.065,-0.001,6.889,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12313958,0.0,-0.1,-0.001,0.149,-0.002,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12313978,0.0,-0.1,0.115,0.072,-0.015,6.889,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12313998,0.0,-0.1,0.073,0.081,-0.01,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314018,0.0,-0.1,0.001,0.006,0.0,7.028,12.17,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314038,0.0,-0.1,-0.006,0.009,0.001,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314058,0.0,-0.1,0.012,-0.11,0.0,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314078,0.0,-0.1,0.056,-0.074,-0.005,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314098,0.0,-0.1,-0.038,-0.005,0.004,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314118,0.0,-0.1,-0.106,-0.064,0.012,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314138,0.0,-0.1,-0.032,0.074,0.004,6.88,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314158,0.0,-0.1,-0.069,0.088,0.008,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314178,0.0,-0.1,0.044,0.006,-0.005,6.898,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314198,0.0,-0.1,0.028,0.16,-0.006,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314218,0.0,-0.1,0.022,0.034,-0.002,6.87,11.9,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314238,0.0,-0.1,0.072,0.086,-0.009,6.861,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314258,0.0,-0.1,-0.036,0.039,0.005,6.898,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314278,0.0,-0.1,0.151,-0.064,-0.016,6.898,11.92,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314298,0.0,-0.1,-0.093,-0.004,0.012,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314318,0.0,-0.1,-0.049,-0.06,0.006,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314338,0.0,-0.1,0.029,0.058,-0.004,6.889,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314358,0.0,-0.1,-0.064,0.059,0.007,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314378,0.0,-0.1,-0.003,0.091,-0.001,6.88,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314398,0.0,-0.1,-0.028,-0.002,0.002,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314418,0.0,-0.1,0.014,0.035,-0.002,6.88,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314438,0.0,-0.1,0.022,0.097,-0.003,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314458,0.0,-0.1,0.039,-0.001,-0.004,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314478,0.0,-0.1,0.037,0.05,-0.005,6.889,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314498,0.0,-0.1,-0.033,-0.011,0.004,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314518,0.0,-0.1,-0.001,0.022,-0.0,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314538,0.0,-0.1,0.002,0.016,-0.0,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314558,0.0,-0.1,0.01,-0.044,0.0,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314578,0.0,-0.1,0.038,0.062,-0.006,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314598,0.0,-0.1,-0.069,-0.019,0.008,6.861,11.88,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314618,0.0,-0.1,-0.025,0.096,0.003,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314638,0.0,-0.1,-0.062,0.071,0.007,6.898,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314658,0.0,-0.1,0.049,-0.068,-0.005,6.87,11.9,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314678,0.0,-0.1,0.004,0.065,-0.002,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314698,0.0,-0.1,-0.038,-0.028,0.005,6.898,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314718,0.0,-0.1,-0.045,0.068,0.007,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314738,0.0,-0.1,-0.079,0.096,0.009,6.861,11.86,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314758,0.0,-0.1,0.035,0.014,-0.004,6.898,11.93,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314778,0.0,-0.1,-0.079,0.077,0.008,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314798,0.0,-0.1,-0.017,-0.018,0.002,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314818,0.0,-0.1,0.065,0.087,-0.008,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314838,0.0,-0.1,0.043,-0.024,-0.005,6.898,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314858,0.0,-0.1,0.092,0.021,-0.01,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314878,0.0,-0.1,-0.064,-0.01,0.007,6.88,11.9,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314898,0.0,-0.1,-0.035,-0.052,0.004,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314918,0.0,-0.1,-0.002,-0.006,0.001,6.88,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314938,0.0,-0.1,-0.032,0.025,0.004,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314958,0.0,-0.1,0.038,0.073,-0.005,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314978,0.0,-0.1,-0.118,0.076,0.013,6.861,11.88,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12314998,0.0,-0.1,0.028,0.092,-0.004,6.898,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315018,0.0,-0.1,0.004,0.112,-0.001,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315038,0.0,-0.1,-0.008,0.014,0.002,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315058,0.0,-0.1,0.153,0.065,-0.018,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315078,0.0,-0.1,0.02,0.01,-0.002,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315098,0.0,-0.1,0.0,0.0,-0.0,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315118,0.0,-0.1,-0.014,0.067,0.001,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315138,0.0,-0.1,-0.059,0.004,0.01,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315158,0.0,-0.1,-0.085,0.035,0.009,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315178,0.0,0.0,-0.091,-0.098,0.01,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315198,0.0,0.0,0.006,0.099,-0.002,6.88,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315218,0.0,0.0,0.085,-0.156,-0.007,6.87,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315238,0.0,0.0,0.191,0.059,-0.024,6.898,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315258,0.0,0.0,0.085,0.127,-0.011,6.889,11.95,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315278,0.0,0.0,-0.051,0.093,0.006,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315298,0.0,0.0,-0.051,0.137,0.003,6.861,11.88,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315318,0.0,0.0,0.051,0.211,-0.007,6.884,11.92,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315338,0.0,0.0,-0.062,0.046,0.008,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315358,0.0,0.0,0.089,-0.021,-0.01,6.87,11.9,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315378,0.0,0.0,-0.105,-0.165,0.013,6.889,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315398,0.0,0.0,0.117,-0.043,-0.014,6.889,11.96,69.35,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315418,0.0,0.0,0.096,0.118,-0.013,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315438,0.0,0.0,-0.1,-0.068,0.011,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.10A,12315458,0.0,0.0,0.022,0.135,-0.004,6.898,11.95,69.35,4,0,0
